SEXO,IDADE,REGIME,FACCAO,CARGO_FACCAO,UNIDADE
30,42,2407,,,584662
30,27,2403,,,962437
30,31,1646,,,326340
30,25,1650,,,960097
31,24,2403,,,322353
30,21,2403,,,704585
30,33,2403,,,559396
30,38,2403,,,322353
30,27,2403,,,530032
30,40,2405,,,584662
30,19,2403,,,250958
30,29,2403,,,962437
30,21,2403,,,989300
30,37,2410,,,190238
31,40,2403,,,36233
30,26,2401,,,950426
30,25,1647,,,558029
30,38,2401,,,950426
30,23,2402,,,591098
30,19,2407,,,584662
30,22,2401,,,112971
30,19,2403,,,495478
30,31,2403,,,559396
30,31,2401,,,559396
30,20,2403,,,816503
30,34,2407,,,584662
30,19,1650,,,473393
30,24,2403,,,530032
30,18,2403,,,559396
30,31,1650,,,591098
30,30,1645,,,868277
30,24,2407,,,584662
30,27,1645,,,868277
30,46,2407,,,584662
30,21,2407,,,584662
30,23,2403,,,839990
31,19,2403,,,962437
30,36,1647,,,960097
30,34,2407,,,584662
30,24,1646,,,112971
30,19,2403,,,639335
30,29,2403,,,962437
30,20,1650,,,950426
31,18,2403,,,563930
31,19,2407,,,584662
31,28,2406,,,584662
30,21,2403,,,639335
30,27,2403,,,962437
30,27,1647,,,989300
30,32,2403,,,250958
30,21,2403,,,584662
30,24,2403,,,250958
30,28,2403,,,746323
30,24,2403,,,559396
30,28,2407,,,584662
31,19,2403,,,495478
31,31,2403,,,563930
30,23,2410,,,975291
30,22,2403,,,975291
30,28,2403,,,495478
30,26,2403,,,559396
30,27,2403,,,105693
30,23,2403,,,495478
30,21,2403,,,950426
30,25,2401,,,190238
30,57,1646,,,621558
30,24,1646,,,883316
31,33,1647,,,563930
30,30,2402,,,495478
30,32,2403,,,212316
31,27,2403,,,36233
30,23,1646,,,960097
31,26,2403,,,36233
30,29,1646,,,250958
30,18,2403,,,190238
30,33,1650,,,820657
30,19,1650,,,820657
30,37,2407,,,584662
30,35,2403,,,816503
30,27,2403,,,212316
30,27,1646,,,960097
30,44,2403,,,962437
30,25,2403,,,746323
30,19,2403,,,563930
30,22,2403,,,190238
30,18,2403,,,639335
30,24,2403,,,975291
30,42,2403,,,307137
30,38,2403,,,991265
30,21,2403,,,322353
30,19,2407,,,584662
30,22,2403,,,559396
30,48,2407,,,584662
30,31,1645,,,975291
30,28,1646,,,530032
30,19,2403,,,746323
30,21,2410,,,250958
30,20,2403,,,962437
30,30,1647,,,591098
30,46,1650,,,962437
30,26,1645,,,868277
30,30,2403,,,250958
30,28,2403,,,495478
30,54,2401,,,190238
30,20,2407,,,584662
30,21,2407,,,584662
30,25,2407,,,584662
30,21,2403,,,137686
,,2403,,,322353
30,42,1650,,,591098
30,45,1646,,,704971
30,20,2403,,,746323
30,29,2403,,,746323
30,,1646,,,839990
30,24,2403,,,639335
30,30,1646,,,746323
30,25,1650,,,994418
30,51,2409,,,584662
30,22,2403,,,704585
31,43,2407,,,584662
30,36,2403,,,307137
31,19,2407,,,584662
30,20,2403,,,704585
30,19,1650,,,591098
30,50,2403,,,105693
30,28,2407,,,584662
30,22,1650,,,591098
30,47,1650,,,950426
30,21,2401,,,250958
30,24,2401,,,495478
30,21,2407,,,584662
30,31,1646,,,746323
30,27,1650,,,473393
30,27,2403,,,839990
30,39,1647,,,414074
30,20,2403,,,250958
30,19,2402,,,704971
31,32,2405,,,584662
30,40,2407,,,584662
30,30,2410,,,975291
30,42,2403,,,746323
30,25,2403,,,559396
30,26,2403,,,639335
30,38,2403,,,559396
30,34,1647,,,559396
30,44,2403,,,559396
30,29,2403,,,962437
30,41,1646,,,621558
30,27,1646,,,950252
30,26,1646,,,962437
30,22,2403,,,112971
30,25,2403,,,190238
30,28,1650,,,621558
30,24,1650,,,322353
30,21,1646,,,250958
30,36,2403,,,962437
30,44,1650,,,950426
30,64,2403,,,989300
30,35,1646,,,414074
30,34,2403,,,559396
30,21,2403,,,112971
30,19,2403,,,704971
30,25,1650,,,962437
30,,2407,,,584662
30,23,2403,,,212316
30,33,1647,,,559396
30,28,1646,,,657728
30,33,2407,,,584662
30,22,2407,,,584662
30,24,2403,,,559396
30,27,2402,,,559396
30,20,1646,,,704971
30,19,2403,,,816503
31,24,2401,,,704971
30,39,2404,,,112971
30,29,2403,,,816503
30,20,2403,,,960097
30,21,2403,,,447403
30,29,2407,,,584662
30,36,2403,,,414074
30,20,2404,,,704971
30,40,1647,,,112971
,,2401,,,530032
30,24,2403,,,495478
30,39,1646,,,212316
30,22,1647,,,112971
30,24,2403,,,839990
30,31,2403,,,530032
30,27,1646,,,530032
30,29,1650,,,839990
30,29,2403,,,962437
30,44,2403,,,105693
30,24,1646,,,250958
30,41,1650,,,414074
30,19,2404,,,112971
30,26,1646,,,975291
30,55,2407,,,584662
30,19,2403,,,962437
30,27,2403,,,495478
31,30,2403,,,112971
30,21,2403,,,112971
30,24,1646,,,883316
30,26,2403,,,495478
30,19,2403,,,495478
30,31,2404,,,530032
31,33,1650,,,36233
30,21,1650,,,591098
30,29,1650,,,820657
30,40,2403,,,112971
30,18,2407,,,584662
30,28,1650,,,591098
30,28,2407,,,584662
30,70,2403,,,584662
30,27,2401,,,250958
30,25,1646,,,250958
30,19,2403,,,559396
30,35,2407,,,584662
30,27,1650,,,198986
31,36,2403,,,36233
30,19,2403,,,975291
30,29,1647,,,960097
30,36,1647,,,591098
30,32,2405,,,584662
30,43,1647,,,212316
30,23,2403,,,495478
30,19,2403,,,495478
30,24,2407,,,584662
30,38,2403,,,975291
30,36,2403,,,414074
31,43,2403,,,36233
30,20,2403,,,975291
30,26,2405,,,584662
30,25,2403,,,639335
30,31,2403,,,495478
31,37,2403,,,36233
30,24,2403,,,495478
30,20,1650,,,473393
30,29,2403,,,591098
30,21,2407,,,584662
30,22,1646,,,975291
30,24,1650,,,950426
30,40,2403,,,105693
30,26,2402,,,250958
30,22,2403,,,105693
30,19,1650,,,950426
30,27,1650,,,591098
30,27,1646,,,326340
30,58,2403,,,704585
30,20,2403,,,559396
30,29,1646,,,250958
30,22,2403,,,137686
30,22,2403,,,137686
30,21,2403,,,250958
30,30,1647,,,495478
30,19,2403,,,704585
30,39,2407,,,584662
30,45,1646,,,621558
30,50,2403,,,530032
30,29,2403,,,591098
30,27,2403,,,190238
30,20,2410,,,960097
30,19,1650,,,559396
30,20,2403,,,495478
30,36,2403,,,591098
30,19,2403,,,584662
30,32,2403,,,950426
30,23,2403,,,414074
30,27,2403,,,198986
30,27,2402,,,198986
30,18,2407,,,584662
30,30,2403,,,639335
30,23,2403,,,991265
30,28,2407,,,584662
30,18,2403,,,414074
30,20,1650,,,250958
31,38,2407,,,584662
30,31,2403,,,422666
30,23,2403,,,212316
30,44,2403,,,559396
30,42,2403,,,559396
30,31,,,,868277
30,38,2403,,,960097
30,25,2403,,,559396
30,33,2403,,,591098
30,22,2403,,,591098
31,51,1647,,,563930
30,37,1646,,,577141
30,41,1646,,,820657
30,21,2407,,,584662
30,33,2407,,,584662
30,37,2407,,,584662
30,29,2402,,,530032
30,24,2403,,,975291
30,20,1647,,,137686
30,35,1646,,,883316
30,27,1647,,,558029
30,35,2403,,,414074
30,24,2410,,,190238
30,48,2403,,,950426
30,20,2407,,,584662
30,20,1650,,,591440
30,28,1650,,,621558
30,46,2403,,,591098
30,32,1650,,,591440
30,27,2403,,,591098
30,24,2403,,,307137
30,23,2403,,,105693
30,39,2407,,,584662
30,36,1646,,,621558
30,30,2403,,,137686
30,30,1646,,,326340
30,21,2403,,,250958
30,25,2403,,,962437
30,38,1646,,,950252
30,27,2407,,,584662
30,22,1647,,,190238
30,29,2403,,,112971
30,29,2403,,,250958
30,26,1647,,,559396
30,35,1646,,,326340
30,22,2403,,,495478
30,32,2407,,,584662
30,20,1650,,,212316
30,36,2403,,,591098
30,19,2407,,,584662
30,20,2407,,,584662
30,24,2406,,,584662
30,54,2410,,,559396
30,38,1650,,,422666
30,46,1650,,,621558
30,25,2407,,,584662
30,36,2407,,,584662
30,38,1646,,,326340
30,21,2407,,,584662
30,30,2403,,,704971
30,48,2410,,,746323
30,23,2403,,,137686
30,26,2403,,,250958
30,49,2403,,,559396
30,25,2403,,,250958
30,19,2403,,,495478
30,38,2412,,,868277
30,25,1650,,,621558
30,25,1646,,,989300
30,21,2407,,,584662
30,72,2403,,,704971
30,19,2407,,,584662
31,40,2403,,,36233
30,23,1650,,,559396
30,31,1646,,,326340
30,20,2403,,,559396
30,32,1650,,,473393
30,60,1647,,,198986
30,19,2407,,,584662
30,25,1650,,,212316
30,23,2403,,,816503
30,21,2403,,,591098
30,40,1650,,,473393
30,19,2407,,,584662
30,36,2403,,,422666
30,36,2402,,,105693
30,20,2403,,,960097
30,33,1650,,,212316
30,22,2404,,,473393
30,33,2403,,,212316
30,36,2403,,,495478
30,24,1650,,,663771
30,28,2407,,,584662
30,45,2404,,,962437
30,24,2403,,,250958
31,21,2403,,,36233
30,19,1650,,,621558
31,37,1650,,,36233
30,22,2403,,,704585
30,61,2407,,,584662
30,36,2407,,,584662
30,24,2407,,,584662
30,18,2407,,,584662
30,27,2407,,,584662
30,19,2407,,,584662
30,34,1646,,,591098
30,25,2403,,,495478
30,25,1646,,,250958
31,35,2407,,,584662
30,32,1647,,,190238
30,27,1647,,,212316
30,32,2407,,,584662
30,21,2403,,,495478
30,43,1645,,,868277
30,,1647,,,839990
30,27,2407,,,584662
30,30,2407,,,584662
30,28,2407,,,584662
30,20,2403,,,657728
30,26,2402,,,105693
30,32,2403,,,307137
30,28,2410,,,495478
30,36,1646,,,326340
30,35,2403,,,559396
30,55,1650,,,704971
30,29,2403,,,591098
30,27,1646,,,577141
30,22,2403,,,839990
30,43,2407,,,584662
30,19,1650,,,621558
30,37,2403,,,250958
30,22,2403,,,414074
30,21,1650,,,621558
30,26,1650,,,994414
30,49,2404,,,150228
31,24,2407,,,584662
30,29,2403,,,559396
30,,2403,,,322353
,,2403,,,746323
30,21,2403,,,657728
30,26,1650,,,657728
30,28,1647,,,190238
30,40,2403,,,250958
31,22,1650,,,322353
30,21,2403,,,559396
30,42,2403,,,559396
30,31,1647,,,591098
30,22,2403,,,322353
30,47,2407,,,584662
30,34,2402,,,591098
30,44,2403,,,639335
30,41,2403,,,816503
30,46,1650,,,559396
30,32,2407,,,584662
30,21,2403,,,322353
30,22,2407,,,584662
30,29,2407,,,584662
30,27,2403,,,663771
30,20,1650,,,621558
30,23,1650,,,559396
30,18,2407,,,584662
30,20,2403,1,2,816503
30,24,2403,,,746323
30,30,2402,,,816503
30,37,1647,,,639335
30,23,1650,,,212316
31,29,1647,,,36233
30,21,2403,,,495478
30,47,1646,,,326340
30,37,2403,,,530032
30,27,1646,,,591098
30,42,2403,,,105693
30,45,1646,,,105693
31,32,1646,,,36233
30,29,2407,,,584662
30,31,2407,,,584662
30,52,2403,,,591098
30,29,2410,,,250958
30,58,1647,,,591098
30,19,2407,,,584662
30,29,2403,,,960097
30,20,2403,,,530032
30,33,,,,584662
30,20,1650,,,962437
30,29,2407,,,584662
30,22,2407,,,584662
30,27,2403,,,190238
30,35,2403,,,422666
30,24,1650,,,422666
30,68,2403,,,746323
30,21,2403,,,558029
30,20,2403,,,190238
30,31,2403,,,198986
30,19,1650,,,621558
30,40,2403,,,307137
30,37,2407,,,584662
30,32,2403,,,559396
30,20,2403,,,559396
30,22,1646,,,883316
30,21,2403,,,559396
30,20,2403,,,839990
30,57,1646,,,212316
30,28,2407,,,584662
30,28,1647,,,112971
30,32,1650,,,591098
30,25,2403,,,639335
30,38,1650,,,621558
30,51,1647,,,820657
30,25,2403,,,584662
30,21,1646,,,820657
30,39,2403,,,212316
30,30,1645,,,558029
30,29,2403,,,250958
30,63,2403,,,639335
30,21,1650,,,704971
30,18,2403,,,816503
30,23,2403,,,639335
30,50,2403,,,530032
30,25,2407,,,584662
30,26,2403,,,950426
30,26,2403,,,422666
30,39,2407,,,584662
30,20,2407,,,584662
30,23,2407,,,584662
30,18,1650,,,212316
30,22,2403,,,746323
30,22,1650,,,322353
30,20,1646,,,250958
30,22,2403,,,495478
30,27,2403,,,212316
30,45,2403,,,36233
31,22,2407,,,584662
30,26,2404,,,989300
30,18,,,,639335
30,48,1650,,,621558
30,18,1650,,,621558
30,30,2412,,,820657
30,43,1650,,,621558
30,23,2403,,,816503
30,21,2403,,,816503
30,36,1647,,,250958
30,38,1646,,,326340
31,27,2403,,,639335
30,21,2403,,,530032
30,28,2401,,,422666
30,23,2407,,,584662
31,24,2403,,,137686
30,25,2403,,,962437
30,42,2403,,,559396
30,23,2403,,,495478
30,25,2403,,,322353
30,31,,,,212316
30,28,2403,,,962437
30,25,2403,,,962437
30,19,2403,,,212316
30,30,1650,,,150228
30,19,2407,,,584662
30,29,2403,,,212316
30,18,2403,,,530032
30,63,2403,,,530032
30,52,1650,,,212316
30,39,1646,,,816503
30,25,2403,,,198986
30,22,2407,,,584662
30,27,2407,,,584662
30,21,2407,,,584662
30,22,2407,,,584662
30,26,1650,,,704971
30,22,2403,,,559396
30,20,2407,,,584662
30,28,2407,,,584662
30,23,2407,,,584662
31,34,2403,,,563930
30,40,2403,,,422666
30,28,2403,,,105693
30,23,2403,,,322353
30,18,2403,,,975291
30,27,1650,,,591098
30,30,2403,,,105693
30,22,2407,,,584662
30,29,2403,,,212316
30,18,2403,,,746323
30,28,2407,,,584662
30,25,2410,,,190238
30,23,2403,,,495478
30,23,2403,,,495478
30,57,2403,,,559396
30,19,1650,,,495478
30,24,2403,,,137686
30,26,2403,,,190238
30,31,2410,,,190238
30,26,2403,,,190238
30,27,2403,,,190238
30,19,2403,,,704971
30,60,1645,,,868277
30,24,1646,,,495478
30,27,2403,,,563930
30,49,1647,,,559396
30,18,2407,,,584662
30,18,1650,,,950426
30,29,2402,,,190238
30,21,2403,,,950426
30,26,2403,,,950426
30,38,2403,,,950426
30,31,1650,,,950426
30,20,2407,,,584662
30,21,2403,,,950426
30,20,1650,,,962437
30,24,2410,,,250958
30,33,1650,,,591098
30,37,2404,,,950426
30,28,1650,,,704971
30,22,2407,,,584662
30,25,2407,,,584662
30,18,1650,,,591098
30,25,2403,,,190238
30,19,2403,,,190238
30,34,2410,,,559396
30,20,2407,,,584662
30,40,2403,,,530032
31,54,1647,,,746323
30,26,2403,,,212316
30,20,1646,,,960097
30,22,2401,,,495478
30,51,1646,,,975291
30,29,1650,,,414074
30,19,2401,,,962437
30,22,2403,,,212316
30,21,2403,,,198986
30,35,1645,,,868277
30,31,2412,,,621558
30,26,2407,,,584662
30,28,2403,,,250958
30,22,2401,,,250958
30,36,2403,,,198986
30,19,2403,,,746323
30,35,2401,,,105693
30,24,2403,,,495478
30,20,1646,,,883316
30,36,2403,,,559396
30,29,2407,,,584662
30,21,2403,,,212316
30,36,1647,,,960097
30,19,2407,,,584662
30,20,2403,,,639335
30,20,2403,,,639335
30,28,2407,,,584662
30,38,2403,,,621558
30,20,2407,,,584662
30,23,2407,,,584662
30,21,2407,,,584662
30,21,2407,,,584662
30,37,1650,,,591098
30,19,2403,,,495478
30,44,2403,,,621558
30,20,2403,,,975291
30,21,2407,,,584662
30,21,1645,,,868277
30,23,2410,,,495478
31,26,2410,,,36233
31,23,2403,,,36233
30,18,1650,,,950426
30,24,2407,,,584662
30,47,2407,,,584662
30,40,2403,,,975291
31,41,2403,,,36233
30,45,2404,,,591098
30,34,2410,,,105693
30,20,1650,,,414074
30,31,1646,,,816503
30,42,2407,,,584662
30,34,2407,,,584662
30,28,2403,,,704971
30,20,2407,,,584662
30,25,1650,,,198986
30,23,2401,,,558029
30,35,1650,,,746323
30,40,1650,,,962437
30,36,2403,,,414074
30,35,2412,,,839990
30,45,1650,,,950426
30,29,2403,,,414074
30,25,2403,,,816503
30,37,1650,,,530032
30,20,2403,,,746323
30,56,2403,,,559396
30,19,1650,,,473393
30,35,2403,,,105693
30,31,1645,,,868277
30,31,2403,,,639335
30,18,2403,,,495478
30,27,1650,,,530032
30,36,2403,,,994418
30,34,1650,,,422666
31,33,2403,,,36233
30,19,2407,,,584662
30,18,2407,,,584662
30,23,2403,,,746323
30,26,2407,,,584662
30,33,2403,,,558029
30,19,2403,,,495478
30,28,1646,,,883316
30,43,2403,,,422666
30,21,2407,,,584662
30,45,2403,,,212316
30,36,2403,,,414074
30,22,2403,,,447403
30,36,1650,,,137686
30,18,2403,,,704585
30,25,1650,,,704971
30,45,2412,,,816503
30,19,2403,,,495478
30,30,1647,,,960097
30,39,1650,,,820657
31,30,2403,,,36233
30,42,2403,,,746323
30,27,1647,,,322353
30,26,1647,,,563930
30,25,1646,,,883316
30,21,1650,,,704971
30,19,2407,,,584662
30,21,2407,,,584662
30,26,1650,,,422666
30,32,2407,,,584662
30,53,2403,,,960097
30,27,2410,,,960097
30,25,2403,,,250958
30,37,2403,,,559396
30,31,2410,,,559396
31,26,2403,,,36233
31,23,2403,,,36233
30,22,2403,,,212316
30,26,2403,,,663771
30,18,1650,,,584662
30,30,2403,,,559396
30,29,1650,,,591098
30,23,2402,,,816503
30,34,2403,,,975291
30,31,1650,,,639335
30,18,2403,,,975291
30,34,,,,112971
30,29,1650,,,530032
30,31,1646,,,577141
31,24,2403,,,36233
30,31,2403,,,422666
30,19,1650,,,960097
30,19,2403,,,816503
30,29,1650,,,839990
30,19,2403,,,414074
30,34,1646,,,883316
30,29,2412,,,868277
31,46,2407,,,584662
30,35,1650,,,591098
30,33,,,,307137
30,23,2403,,,559396
30,22,1650,,,198986
31,36,2412,,,868277
30,40,2407,,,584662
30,23,,,,584662
30,21,2403,,,422666
30,33,2403,,,621558
30,26,1650,,,639335
30,22,1650,,,198986
30,25,1650,,,198986
30,27,2403,,,447403
30,22,2403,,,704585
30,42,2403,,,746323
30,21,2407,,,584662
31,23,2403,,,36233
30,21,2403,,,212316
30,63,1647,,,250958
30,23,2407,,,584662
30,20,2403,,,250958
30,23,2401,,,250958
30,33,1647,,,447403
30,59,1647,,,962437
30,37,1646,,,322353
30,27,1650,,,190238
30,35,2403,,,322353
30,21,2403,,,414074
30,22,1646,,,975291
30,,1650,,,137686
30,23,,,,559396
30,25,,,,558029
30,30,2402,,,414074
30,21,2403,,,639335
30,46,1650,,,991265
30,35,2403,,,558029
30,21,2407,,,584662
31,20,2407,,,584662
30,35,1650,,,591098
30,19,1647,,,558029
30,28,1647,,,250958
30,35,1650,,,591098
30,24,2407,,,584662
31,26,1650,,,36233
30,20,2402,,,991265
30,18,2407,,,584662
30,18,2407,,,584662
30,21,2407,,,584662
30,25,2403,,,639335
30,48,2407,,,584662
30,21,1650,,,591098
30,26,1650,,,591098
30,26,1646,,,212316
30,19,2403,,,558029
30,30,2403,,,558029
30,18,2407,,,584662
30,25,2407,,,584662
30,33,1647,,,558029
30,18,2403,,,621558
30,20,2403,,,621558
31,21,2403,,,36233
30,49,2403,,,704585
30,23,1650,,,558029
30,48,2403,,,663771
30,25,2407,,,584662
30,28,2403,,,584662
30,27,1647,,,657728
30,21,2403,,,250958
30,26,2403,,,558029
30,47,1647,,,558029
30,37,,,,322353
30,47,1647,,,621558
30,37,1650,,,591098
30,22,1645,,,584662
30,25,2403,,,558029
30,30,2403,,,530032
31,49,2407,,,584662
30,51,2403,,,530032
30,35,2401,,,414074
30,21,1650,,,137686
30,41,1647,,,250958
30,35,2403,,,558029
30,22,1646,,,820657
30,18,1650,,,414074
31,35,1650,,,36233
31,18,,,,212316
30,45,1650,,,591098
30,29,2403,,,839990
30,27,1650,,,591440
30,33,1647,,,250958
30,23,1650,,,137686
30,18,2407,,,584662
30,36,1646,,,558029
30,18,2403,,,558029
30,27,,,,639335
31,27,1646,,,36233
30,33,1650,,,962437
31,23,1650,,,137686
30,56,1646,,,962437
30,30,2403,,,839990
30,31,1650,,,591098
30,31,1647,,,558029
30,23,2403,,,558029
30,22,1650,,,558029
30,30,2403,,,558029
30,23,2407,,,584662
30,21,2407,,,584662
30,43,1647,,,105693
30,32,2407,,,584662
31,27,2407,,,584662
30,24,2403,,,639335
30,21,1650,,,991265
30,39,2407,,,584662
30,26,2403,,,816503
30,38,1646,,,558029
30,26,2403,,,150228
30,,2407,,,584662
30,23,2403,,,530032
30,22,2407,,,584662
30,34,1650,,,584662
31,35,2403,,,322353
30,25,2407,,,584662
30,26,2403,,,414074
30,44,2403,,,414074
30,35,1647,,,558029
30,25,2403,,,558029
31,20,,,,307137
30,41,1645,,,868277
30,22,2407,,,584662
30,35,1647,,,190238
30,48,2403,,,137686
30,34,2403,,,137686
30,31,,,,621558
30,23,,,,621558
30,27,1650,,,473393
30,32,2410,2,2,816503
30,35,,,,868277
31,26,2403,,,584662
31,23,,,,36233
30,44,1645,,,868277
30,39,1645,,,868277
30,39,1645,,,868277
30,32,1645,,,868277
30,51,1645,,,868277
30,21,1650,,,558029
30,21,1650,,,950426
30,26,2401,,,558029
30,25,,,,212316
30,35,2410,,,746323
30,40,,,,621558
30,36,2403,,,137686
30,32,2403,,,530032
30,49,2412,,,322353
30,49,2403,,,422666
30,42,,,,639335
30,35,,,,704971
31,19,,,,36233
30,28,2403,,,322353
31,29,2403,,,322353
30,39,,,,639335
30,27,1647,,,591098
30,19,,,,558029
30,48,2407,,,584662
30,30,2403,,,558029
30,18,1650,,,558029
30,25,1650,,,422666
30,37,1650,,,591098
30,26,2403,,,558029
30,19,2407,,,584662
30,22,1650,,,422666
30,35,2412,,,530032
30,33,2407,,,584662
30,44,2403,,,704971
30,30,1650,,,414074
30,27,2409,,,584662
30,18,2404,,,558029
30,22,2404,,,558029
30,22,,,,137686
30,42,1650,,,447403
30,32,,,,994418
30,,1650,,,839990
30,24,2403,,,558029
30,24,1650,,,839990
30,19,2403,,,839990
30,27,1647,,,558029
31,33,,,,322353
30,33,1650,,,322353
30,20,,,,212316
31,38,,,,36233
30,43,2402,,,746323
30,25,2401,,,530032
30,28,1650,,,962437
30,23,2404,,,962437
30,24,2404,,,558029
30,31,,,,621558
30,37,1647,,,558029
30,34,,,,558029
30,25,1650,,,584662
30,32,,,,584662
30,21,,,,883316
30,19,,,,639335
30,20,,,,212316
30,31,2403,,,558029
31,20,,,,639335
30,32,2403,,,839990
30,24,2412,,,816503
30,30,1647,,,558029
30,37,,,,212316
30,22,,,,584662
30,21,,,,621558
30,37,2403,,,962437
30,18,2403,,,495478
30,28,2403,,,816503
30,19,,,,975291
30,36,,,,558029
30,21,,,,639335
30,22,,,,558029
30,26,1647,,,559396
31,39,,,,36233
30,72,1647,,,621558
30,44,,,,639335
30,31,,,,212316
30,18,,,,591098
30,28,1646,,,960097
30,20,,,,558029
30,28,,,,591098
30,,,,,558029
30,19,1650,,,558029
30,18,,,,558029
30,32,,,,530032
30,25,,,,530032
31,37,2403,,,563930
30,26,1650,,,414074
30,19,1650,,,473393
30,19,,,,212316
30,24,,,,704971
30,26,,,,975291
30,19,,,,322353
30,24,1650,,,820657
30,24,,,,530032
30,37,,,,422666
30,18,,,,322353
30,37,,,,422666
31,44,,,,36233
30,22,,,,704585
30,63,,,,558029
30,30,,,,558029
30,20,,,,621558
30,19,2403,,,746323
30,21,1650,,,414074
30,20,,,,621558
30,27,,,,212316
30,44,,,,621558
30,18,,,,704971
30,22,1650,,,591098
30,35,1650,,,591098
30,29,,,,816503
30,22,,,,212316
30,26,1647,,,657728
30,19,,,,989300
30,20,,,,558029
30,31,,,,591098
31,30,1646,,,36233
31,39,1646,,,36233
30,43,1647,,,621558
30,28,1650,,,639335
30,25,1646,,,212316
30,33,1647,,,112971
30,49,1647,,,112971
30,35,1646,,,112971
,,1647,,,112971
30,24,1647,,,190238
30,32,1647,,,639335
30,29,1647,,,190238
30,33,2402,,,746323
30,21,2402,,,112971
30,28,1646,,,284873
30,48,1646,,,950252
30,46,1647,,,704971
30,26,1647,,,250958
30,30,1646,,,657728
30,24,1647,,,250958
30,26,1646,,,820657
30,41,2402,,,190238
30,38,1646,,,447403
30,39,1647,,,559396
30,30,1646,,,960097
30,33,1647,,,962437
30,37,2410,,,250958
30,23,1647,,,190238
30,36,1646,,,250958
30,33,1646,,,190238
30,44,1647,,,820657
30,30,2402,,,962437
30,30,1647,,,495478
30,,2403,,,657728
30,36,2402,,,960097
30,23,2406,,,584662
30,28,2402,,,704585
30,51,1647,,,105693
30,47,2402,,,559396
30,28,1647,,,994418
30,21,1646,,,839990
30,62,1647,,,105693
30,24,2401,,,422666
30,48,1647,,,284873
30,27,1647,,,250958
30,30,1647,,,657728
30,32,1647,,,250958
31,40,1647,,,36233
30,26,1647,,,250958
30,29,1646,,,883316
30,53,1646,,,414074
31,25,2408,,,280293
31,24,1647,,,212316
31,37,1646,,,36233
30,34,1646,,,495478
30,24,1647,,,558029
30,24,2405,,,584662
30,26,1646,,,657728
30,20,1646,,,975291
30,25,1647,,,250958
30,20,1647,,,495478
30,25,1646,,,746323
30,44,1647,,,994414
30,41,1646,,,530032
30,28,1645,,,591098
30,20,2405,,,584662
30,33,1647,,,250958
30,40,2403,,,250958
30,40,2402,,,559396
30,28,1647,,,960097
30,43,1647,,,495478
30,43,1647,,,495478
30,26,2407,,,584662
30,31,1647,,,563930
30,19,2403,,,816503
30,31,1647,,,250958
30,25,1647,,,190238
30,26,1647,,,190238
30,21,1647,,,960097
30,25,2402,,,250958
30,26,1647,,,657728
30,,1647,,,950426
30,36,2401,,,960097
30,30,2410,,,250958
30,41,2406,,,584662
30,23,2403,,,212316
30,,1647,,,950426
30,34,2402,,,559396
30,36,1647,,,657728
30,62,1647,,,704585
30,41,1647,,,495478
30,33,1646,,,250958
30,25,1647,,,960097
30,22,2403,,,250958
30,22,1647,,,495478
30,25,1646,,,639335
30,25,1646,,,284873
30,52,1647,,,950426
30,42,1650,,,559396
30,48,1647,,,447403
30,21,2401,,,190238
30,56,1646,,,591098
30,24,2401,,,250958
30,33,1647,,,746323
30,35,1646,,,559396
30,22,2402,,,559396
30,31,1647,,,190238
30,56,1646,,,950252
30,36,1647,,,975291
30,38,1647,,,495478
30,48,1647,,,591098
30,52,2403,,,563930
30,32,1647,,,250958
30,21,2403,,,495478
30,20,2401,,,112971
30,48,1647,,,639335
30,22,1647,,,639335
30,24,1646,,,250958
